ID,Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath,Wawa,UStore,Nassau Street,Jadwin Gym,Frist,Street,EQuad,Dillon,RoomID
661,Edwards,506,SINGLE,164,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards506
662,Edwards,507,SINGLE,164,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards507
663,Edwards,508,SINGLE,163,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards508
664,Edwards,509,SINGLE,160,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards509
665,Edwards,510,SINGLE,162,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards510
666,Edwards,511,SINGLE,163,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards511
667,Edwards,512,SINGLE,174,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards512
668,Edwards,513,SINGLE,173,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards513
669,Edwards,514,SINGLE,158,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards514
670,Edwards,515,DOUBLE,299,Mathey College,MID-CAMPUS,NO,NONE,NO,5,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Edwards_Hall/level_05.png,5,4,5,14,7,7,15,4,Edwards515
671,Hamilton,112,QUAD,449,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_01.png,5,4,5,14,7,7,15,4,Hamilton112
672,Hamilton,113,SINGLE,176,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_01.png,5,4,5,14,7,7,15,4,Hamilton113
673,Hamilton,115,QUAD,503,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_01.png,5,4,5,14,7,7,15,4,Hamilton115
674,Hamilton,121,SINGLE,145,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton121
675,Hamilton,124,QUAD,628,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton124
676,Hamilton,211,QUAD,454,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_01.png,5,4,5,14,7,7,15,4,Hamilton211
677,Hamilton,212,DOUBLE,203,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_01.png,5,4,5,14,7,7,15,4,Hamilton212
678,Hamilton,221,SINGLE,145,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton221
679,Hamilton,321,DOUBLE,272,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton321
680,Hamilton,322,SINGLE,129,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton322
681,Hamilton,324,QUINT,957,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton324
682,Hamilton,325,SINGLE,127,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Hamilton_Hall/level_02.png,5,4,5,14,7,7,15,4,Hamilton325
683,Joline,111,QUAD,422,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline111
684,Joline,113,QUAD,492,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline113
685,Joline,121,QUAD,426,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline121
686,Joline,122,QUAD,400,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline122
687,Joline,123,QUAD,496,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline123
688,Joline,211,QUAD,442,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline211
689,Joline,212,DOUBLE,386,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline212
690,Joline,213,DOUBLE,366,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline213
691,Joline,214,DOUBLE,332,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline214
692,Joline,215,QUAD,425,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline215
693,Joline,221,QUAD,435,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline221
694,Joline,222,QUAD,401,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline222
695,Joline,224,DOUBLE,329,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline224
696,Joline,225,DOUBLE,394,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline225
697,Joline,231,DOUBLE,290,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline231
698,Joline,232,SINGLE,133,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline232
699,Joline,233,SINGLE,131,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline233
700,Joline,234,SINGLE,167,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline234
701,Joline,235,SINGLE,238,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline235
702,Joline,311,TRIPLE,424,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline311
703,Joline,312,SINGLE,156,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline312
704,Joline,313,TRIPLE,409,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline313
705,Joline,321,QUAD,508,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline321
706,Joline,322,SINGLE,155,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline322
707,Joline,323,TRIPLE,421,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline323
708,Joline,331,SINGLE,155,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline331
709,Joline,332,SINGLE,200,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline332
710,Joline,333,SINGLE,188,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline333
711,Joline,334,SINGLE,144,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline334
712,Joline,411,QUAD,445,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline411
713,Joline,412,SINGLE,212,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline412
714,Joline,413,QUAD,424,Mathey College,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_01.png,5,4,5,14,7,7,15,4,Joline413
715,Joline,421,QUAD,429,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline421
716,Joline,422,SINGLE,205,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline422
717,Joline,423,QUAD,426,Mathey College,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_02.png,5,4,5,14,7,7,15,4,Joline423
718,Joline,432,TRIPLE,331,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline432
719,Joline,433,SINGLE,195,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline433
720,Joline,434,SINGLE,151,Mathey College,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Mathey_College/Joline_Hall/level_03.png,5,4,5,14,7,7,15,4,Joline434
721,Addy,A304,DOUBLE,236,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA304
722,Addy,A305,DOUBLE,262,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA305
723,Addy,A306,DOUBLE,234,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA306
724,Addy,A307,DOUBLE,225,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA307
725,Addy,A308,QUAD,485,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA308
726,Addy,A310,SINGLE,140,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA310
727,Addy,A314,QUAD,440,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA314
728,Addy,A315,SINGLE,146,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,9,14,14,8,8,14,14,10,AddyA315
729,Addy,A404,DOUBLE,235,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA404
730,Addy,A405,DOUBLE,262,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA405
731,Addy,A406,DOUBLE,232,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA406
732,Addy,A407,DOUBLE,224,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA407
733,Addy,A408,QUAD,484,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA408
734,Addy,A410,SINGLE,140,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA410
735,Addy,A414,QUAD,441,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA414
736,Addy,A415,SINGLE,146,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA415
737,Addy,A416,SINGLE,162,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA416
738,Addy,A418,SINGLE,127,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA418
739,Addy,A419,SINGLE,130,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA419
740,Addy,A420,SINGLE,151,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,9,14,14,8,8,14,14,10,AddyA420
741,Addy,A504,DOUBLE,252,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA504
742,Addy,A505,DOUBLE,283,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA505
743,Addy,A506,DOUBLE,250,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA506
744,Addy,A507,DOUBLE,255,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA507
745,Addy,A508,QUAD,494,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA508
746,Addy,A510,SINGLE,132,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA510
747,Addy,A514,QUAD,441,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA514
748,Addy,A515,QUAD,707,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA515
749,Addy,A516,SINGLE,151,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,5,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_05.png,9,14,14,8,8,14,14,10,AddyA516
750,Addy,A604,SINGLE,307,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA604
751,Addy,A605,SINGLE,168,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA605
752,Addy,A606,DOUBLE,305,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA606
753,Addy,A607,SINGLE,137,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA607
754,Addy,A609,DOUBLE,306,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA609
755,Addy,A610,SINGLE,128,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA610
756,Addy,A611,SINGLE,152,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA611
757,Addy,A613,SINGLE,131,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA613
758,Addy,A615,DOUBLE,308,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA615
759,Addy,A617,QUAD,441,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA617
760,Addy,A618,QUAD,707,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,6,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_06.png,9,14,14,8,8,14,14,10,AddyA618
761,Addy,A704,DOUBLE,307,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA704
762,Addy,A705,SINGLE,168,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA705
763,Addy,A706,DOUBLE,305,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA706
764,Addy,A707,SINGLE,136,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA707
765,Addy,A709,DOUBLE,306,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA709
766,Addy,A710,SINGLE,128,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA710
767,Addy,A711,SINGLE,152,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA711
768,Addy,A713,SINGLE,132,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA713
769,Addy,A715,DOUBLE,308,New College West (NCW),NEW COLLEGE,YES,Unisex,YES,7,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_07.png,9,14,14,8,8,14,14,10,AddyA715
770,Jos̩ Feliciano,A304,DOUBLE,236,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA304
771,Jos̩ Feliciano,A305,DOUBLE,262,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA305
772,Jos̩ Feliciano,A306,DOUBLE,234,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA306
773,Jos̩ Feliciano,A307,DOUBLE,225,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA307
774,Jos̩ Feliciano,A308,QUAD,485,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA308
775,Jos̩ Feliciano,A310,SINGLE,140,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA310
776,Jos̩ Feliciano,A314,QUAD,440,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA314
777,Jos̩ Feliciano,A315,SINGLE,146,New College West (NCW),UNKNOWN,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_03.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA315
778,Jos̩ Feliciano,A404,DOUBLE,235,New College West (NCW),UNKNOWN,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA404
779,Jos̩ Feliciano,A405,DOUBLE,262,New College West (NCW),UNKNOWN,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/New_College_West/Addy_Hall/level_04.png,0,0,0,0,0,0,0,0,Jos̩ FelicianoA405
