ID,Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath,Wawa,UStore,Nassau Street,Jadwin Gym,Frist,Street,EQuad,Dillon,RoomID
1,1901,101,TRIPLE,444,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901101
2,1901,102,DOUBLE,335,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901102
3,1901,103,SINGLE,155,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901103
4,1901,104,TRIPLE,404,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901104
5,1901,105,SINGLE,142,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901105
6,1901,201,SINGLE,173,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901201
7,1901,202,DOUBLE,375,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901202
8,1901,203,DOUBLE,345,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901203
9,1901,301,QUAD,556,Upperclass,SLUMS,NO,NONE,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901301
10,1901,401,SINGLE,154,Upperclass,SLUMS,NO,Female,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901401
11,1901,402,SINGLE,186,Upperclass,SLUMS,NO,Female,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901402
12,1901,403,TRIPLE,414,Upperclass,SLUMS,NO,Female,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901403
13,1901,404,SINGLE,190,Upperclass,SLUMS,NO,Female,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901404
14,1901,405,SINGLE,196,Upperclass,SLUMS,NO,Female,NO,0,FloorPlan/Upperclass/1901/0.pdf,7,3,6,16,8,9,17,5,1901405
15,1901,111,SINGLE,122,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901111
16,1901,112,DOUBLE,402,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901112
17,1901,113,SINGLE,194,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901113
18,1901,114,SINGLE,191,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901114
19,1901,115,DOUBLE,380,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901115
20,1901,116,SINGLE,183,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901116
21,1901,117,DOUBLE,370,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901117
22,1901,118,TRIPLE,427,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901118
23,1901,119,DOUBLE,337,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901119
24,1901,212,TRIPLE,378,Upperclass,SLUMS,NO,Female,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901212
25,1901,213,SINGLE,144,Upperclass,SLUMS,NO,Female,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901213
26,1901,214,SINGLE,153,Upperclass,SLUMS,NO,Female,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901214
27,1901,215,DOUBLE,349,Upperclass,SLUMS,NO,Female,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901215
28,1901,311,DOUBLE,363,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901311
29,1901,312,DOUBLE,355,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901312
30,1901,313,DOUBLE,364,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901313
31,1901,314,SINGLE,185,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901314
32,1901,411,TRIPLE,839,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901411
33,1901,413,TRIPLE,459,Upperclass,SLUMS,NO,NONE,NO,1,FloorPlan/Upperclass/1901/1.pdf,7,3,6,16,8,9,17,5,1901413
34,1901,121,SINGLE,122,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901121
35,1901,122,QUAD,503,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901122
36,1901,123,QUAD,502,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901123
37,1901,124,DOUBLE,336,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901124
38,1901,125,QUAD,498,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901125
39,1901,126,SINGLE,167,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901126
40,1901,221,DOUBLE,331,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901221
41,1901,222,SINGLE,87,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901222
42,1901,223,SINGLE,157,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901223
43,1901,224,SINGLE,148,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901224
44,1901,225,SINGLE,145,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901225
45,1901,226,SINGLE,139,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901226
46,1901,321,SINGLE,128,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901321
47,1901,322,DOUBLE,296,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901322
48,1901,323,SINGLE,190,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901323
49,1901,324,DOUBLE,246,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901324
50,1901,325,SINGLE,160,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901325
51,1901,421,DOUBLE,351,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901421
52,1901,222A,SINGLE,92,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901222A
53,1901,223A,SINGLE,129,Upperclass,SLUMS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1901/2.pdf,7,3,6,16,8,9,17,5,1901223A
54,1901,131,QUAD,482,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901131
55,1901,132,SINGLE,219,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901132
56,1901,133,TRIPLE,415,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901133
57,1901,232,SINGLE,139,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901232
58,1901,233,SINGLE,174,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901233
59,1901,234,SINGLE,156,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901234
60,1901,235,SINGLE,176,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901235
61,1901,331,QUAD,686,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901331
62,1901,332,SINGLE,119,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901332
63,1901,333,SINGLE,144,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901333
64,1901,334,SINGLE,142,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901334
65,1901,335,SINGLE,158,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901335
66,1901,431,DOUBLE,330,Upperclass,SLUMS,NO,Male,NO,3,FloorPlan/Upperclass/1901/3.pdf,7,3,6,16,8,9,17,5,1901431
67,1901,141,QUAD,799,Upperclass,SLUMS,NO,NONE,NO,4,FloorPlan/Upperclass/1901/4.pdf,7,3,6,16,8,9,17,5,1901141
68,1901,441,DOUBLE,372,Upperclass,SLUMS,NO,NONE,NO,4,FloorPlan/Upperclass/1901/4.pdf,7,3,6,16,8,9,17,5,1901441
69,1903,401,TRIPLE,593,Upperclass,MID-CAMPUS,NO,Unisex,NO,0,FloorPlan/Upperclass/1903/0.pdf,9,6,8,13,4,6,15,1,1903401
70,1903,402,SINGLE,217,Upperclass,MID-CAMPUS,NO,Unisex,NO,0,FloorPlan/Upperclass/1903/0.pdf,9,6,8,13,4,6,15,1,1903402
71,1903,501,QUAD,538,Upperclass,MID-CAMPUS,NO,Female,NO,0,FloorPlan/Upperclass/1903/0.pdf,9,6,8,13,4,6,15,1,1903501
72,1903,502,DOUBLE,292,Upperclass,MID-CAMPUS,NO,Female,NO,0,FloorPlan/Upperclass/1903/0.pdf,9,6,8,13,4,6,15,1,1903502
73,1903,503,SINGLE,158,Upperclass,MID-CAMPUS,NO,Female,NO,0,FloorPlan/Upperclass/1903/0.pdf,9,6,8,13,4,6,15,1,1903503
74,1903,504,DOUBLE,309,Upperclass,MID-CAMPUS,NO,Female,NO,0,FloorPlan/Upperclass/1903/0.pdf,9,6,8,13,4,6,15,1,1903504
75,1903,111,SINGLE,170,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903111
76,1903,112,SINGLE,204,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903112
77,1903,113,SINGLE,180,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903113
78,1903,114,SINGLE,162,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903114
79,1903,211,SINGLE,176,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903211
80,1903,212,SINGLE,205,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903212
81,1903,213,DOUBLE,252,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903213
82,1903,214,SINGLE,234,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903214
83,1903,215,SINGLE,185,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903215
84,1903,216,SINGLE,206,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903216
85,1903,311,TRIPLE,396,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903311
86,1903,312,SINGLE,172,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903312
87,1903,313,SINGLE,176,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903313
88,1903,314,TRIPLE,394,Upperclass,MID-CAMPUS,NO,Female,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903314
89,1903,411,SINGLE,166,Upperclass,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903411
90,1903,412,DA,221,Upperclass,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903412
91,1903,413,TRIPLE,557,Upperclass,MID-CAMPUS,NO,Private,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903413
92,1903,414,SINGLE,203,Upperclass,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903414
93,1903,511,SINGLE,175,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903511
94,1903,512,TRIPLE,424,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903512
95,1903,513,SINGLE,176,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903513
96,1903,514,SINGLE,163,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903514
97,1903,515,DOUBLE,369,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903515
98,1903,516,SINGLE,187,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903516
99,1903,517,SINGLE,202,Upperclass,MID-CAMPUS,NO,Male,NO,1,FloorPlan/Upperclass/1903/1.pdf,9,6,8,13,4,6,15,1,1903517
100,1903,121,SINGLE,173,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903121
101,1903,122,SINGLE,205,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903122
102,1903,123,QUAD,503,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903123
103,1903,124,SINGLE,174,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903124
104,1903,125,SINGLE,179,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903125
105,1903,126,SINGLE,165,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903126
106,1903,221,SINGLE,176,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903221
107,1903,222,SINGLE,178,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903222
108,1903,223,SINGLE,169,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903223
109,1903,224,SINGLE,175,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903224
110,1903,225,SINGLE,177,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903225
111,1903,226,TRIPLE,433,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903226
112,1903,227,SINGLE,185,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903227
113,1903,228,SINGLE,196,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903228
114,1903,321,TRIPLE,393,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903321
115,1903,322,SINGLE,175,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903322
116,1903,323,SINGLE,175,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903323
117,1903,324,TRIPLE,389,Upperclass,MID-CAMPUS,NO,Male,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903324
118,1903,421,SINGLE,230,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903421
119,1903,422,DOUBLE,495,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903422
120,1903,521,SINGLE,163,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903521
121,1903,522,SINGLE,230,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903522
122,1903,523,SINGLE,105,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903523
123,1903,524,SINGLE,177,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903524
124,1903,525,DOUBLE,314,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903525
125,1903,526,SINGLE,177,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903526
126,1903,527,SINGLE,188,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903527
127,1903,528,SINGLE,194,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903528
128,1903,523A,SINGLE,235,Upperclass,MID-CAMPUS,NO,Male and Female,NO,2,FloorPlan/Upperclass/1903/2.pdf,9,6,8,13,4,6,15,1,1903523A
129,1903,131,SINGLE,184,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903131
130,1903,132,DOUBLE,318,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903132
131,1903,133,SINGLE,233,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903133
132,1903,134,SINGLE,172,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903134
133,1903,135,SINGLE,131,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903135
134,1903,136,SINGLE,166,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903136
135,1903,231,SINGLE,182,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903231
136,1903,232,SINGLE,128,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903232
137,1903,233,SINGLE,140,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903233
138,1903,234,SINGLE,156,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903234
139,1903,235,SINGLE,149,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903235
140,1903,236,QUAD,521,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903236
141,1903,237,DOUBLE,449,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903237
142,1903,331,SINGLE,248,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903331
143,1903,332,SINGLE,185,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903332
144,1903,333,SINGLE,138,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903333
145,1903,334,SINGLE,124,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903334
146,1903,431,SINGLE,171,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903431
147,1903,432,DOUBLE,332,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903432
148,1903,433,SINGLE,179,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903433
149,1903,531,SINGLE,207,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903531
150,1903,532,SINGLE,216,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903532
151,1903,533,SINGLE,112,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903533
152,1903,534,SINGLE,119,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903534
153,1903,535,TRIPLE,486,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903535
154,1903,536,SINGLE,201,Upperclass,MID-CAMPUS,NO,Male and Female,NO,3,FloorPlan/Upperclass/1903/3.pdf,9,6,8,13,4,6,15,1,1903536
155,1903,141,DOUBLE,378,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903141
156,1903,142,SINGLE,165,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903142
157,1903,143,SINGLE,185,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903143
158,1903,241,SINGLE,216,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903241
159,1903,242,SINGLE,157,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903242
160,1903,243,SINGLE,214,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903243
161,1903,244,DOUBLE,342,Upperclass,MID-CAMPUS,NO,Male and Female,NO,4,FloorPlan/Upperclass/1903/4.pdf,9,6,8,13,4,6,15,1,1903244
162,1967,B108,QUAD,538,Butler College,BUTLER,YES,Private,YES,1,FloorPlan/Butler College/1967/1.pdf,9,6,8,13,4,6,15,1,1967B108
163,1967,B111,QUAD,522,Butler College,BUTLER,YES,Private,YES,1,FloorPlan/Butler College/1967/1.pdf,9,6,8,13,4,6,15,1,1967B111
164,1967,B112,QUAD,522,Butler College,BUTLER,YES,Private,YES,1,FloorPlan/Butler College/1967/1.pdf,9,6,8,13,4,6,15,1,1967B112
165,1967,B113,QUAD,522,Butler College,BUTLER,YES,Private,YES,1,FloorPlan/Butler College/1967/1.pdf,9,6,8,13,4,6,15,1,1967B113
